CASE_STATUS,EMPLOYER_NAME,SOC_NAME,JOB_TITLE,FULL_TIME_POSITION,PREVAILING_WAGE,YEAR,WORKSITE,lon,lat
WITHDRAWN,AMAZON CORPORATE LLC,COMPUTER AND INFORMATION SYSTEMS MANAGERS,TECHNICAL PROGRAM MANAGER,Y,93200,2016,"SEATTLE, WASHINGTON",-122.3320708,47.6062095
WITHDRAWN,LINKEDIN CORPORATION,COMPUTER AND INFORMATION SYSTEMS MANAGERS,PRODUCT MANAGER,Y,119621,2016,"MOUNTAIN VIEW, CALIFORNIA",-122.0838511,37.3860517
WITHDRAWN,INTUIT INC.,COMPUTER AND INFORMATION SYSTEMS MANAGERS,OFFERING PROGRAM MANAGER,Y,119621,2016,"MOUNTAIN VIEW, CALIFORNIA",-122.0838511,37.3860517
WITHDRAWN,THE UNIVERSITY OF HOUSTON,COMPUTER AND INFORMATION SYSTEMS MANAGERS,SENIOR RESEARCH LAB MANAGER,N,62837,2016,"HOUSTON, TEXAS",-95.3698028,29.7604267
WITHDRAWN,PEABODY INVESTMENTS CORP.,COMPUTER AND INFORMATION SYSTEMS MANAGERS,MANAGER BI INFORMATION DELIVERY AND REPORTING,Y,114700,2016,"ST. LOUIS, MISSOURI",-90.1994042,38.6270025
WITHDRAWN,EMIDS TECHNOLOGIES PRIVATE LIMITED CORP,COMPUTER AND INFORMATION SYSTEMS MANAGERS,PROGRAM MANAGER,Y,83304,2016,"CARROLLTON, GEORGIA",-85.0766113,33.5801103
WITHDRAWN,AMAZON CORPORATE LLC,COMPUTER AND INFORMATION SYSTEMS MANAGERS,SYSTEMS MANAGER II,Y,121306,2016,"SEATTLE, WASHINGTON",-122.3320708,47.6062095
WITHDRAWN,ADOBE SYSTEMS INCORPORATED,COMPUTER AND INFORMATION SYSTEMS MANAGERS,SENIOR ENGINEERING MANAGER,Y,179504,2016,"SAN JOSE, CALIFORNIA",-121.8863286,37.3382082
WITHDRAWN,"KALLIDUS, INC",COMPUTER AND INFORMATION SYSTEMS MANAGERS,DIRECTOR-DIGITAL STORES,Y,141856,2016,"SAN FRANCISCO, CALIFORNIA",-122.4194155,37.7749295
WITHDRAWN,"A2Z DEVELOPMENT CENTER, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,TECHNICAL PROGRAM MANAGER,Y,120286,2016,"CUPERTINO, CALIFORNIA",-122.0321823,37.3229978
DENIED,AIR WORLDWIDE CORP.,COMPUTER AND INFORMATION SYSTEMS MANAGERS,"VICE PRESIDENT, SOFTWARE DEVELOPMENT",Y,142854,2016,"BOSTON, MASSACHUSETTS",-71.0588801,42.3600825
WITHDRAWN,"APOLLO EDUCATION GROUP, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,"MANAGER, IT SOFTWARE ENGINEERING",Y,111218,2016,"PHOENIX, ARIZONA",-112.0740373,33.4483771
WITHDRAWN,"CITRIX SYSTEMS, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,CUSTOMER SUCCESS MANAGER,Y,129293,2016,"PARSIPPANY, NEW JERSEY",-74.4173877,40.8652865
DENIED,CAPGEMINI FINANCIAL SERVICES USA INC. (LEGACY KANBAY),COMPUTER AND INFORMATION SYSTEMS MANAGERS,LEAD CONSULTANT,Y,93100,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
DENIED,"CIBER, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,CONFIGURATION MANAGEMENT,Y,128294,2016,"BOTHELL, WASHINGTON",-122.2055883,47.76095
DENIED,EPIC TECH LLC,COMPUTERS MANAGERS,GAME DESIGN MANAGER,Y,154565,2016,"DULUTH, GEORGIA",-84.1446376,34.0028786
WITHDRAWN,"ARRAYENT, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,"SR. MANAGER OF ENGINEERING, CLOUD DEVELOPMENT",Y,145725,2016,"REDWOOD CITY, CALIFORNIA",-122.2363548,37.4852152
DENIED,"BUZZTALA, LLC",COMPUTER AND INFORMATION SYSTEMS MANAGERS,PLATFORM OPERATIONS TECHNOLOGIST,N,67808,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
DENIED,"NCS PEARSON, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,MANAGER OF SOFTWARE DEVELOPMENT,Y,106100,2016,"IOWA CITY, IOWA",-91.5301683,41.6611277
DENIED,"HORIZON HEALTHCARE SERVICES, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,"MANAGER, IT USER EXPERIENCE (ONLINE SALES AND MOBILITY)",Y,135500,2016,"NEWARK, NEW JERSEY",-74.1723667,40.735657
DENIED,APPLE INC.,COMPUTER AND INFORMATION SYSTEMS MANAGERS,ENGINEERING PROJECT MANAGER,Y,154440,2016,"CUPERTINO, CALIFORNIA",-122.0321823,37.3229978
DENIED,"SIERRA INFOSYS, INC",COMPUTER AND INFORMATION SYSTEMS MANAGERS,SPECIALIST MASTER,Y,97198,2016,"HOUSTON, TEXAS",-95.3698028,29.7604267
WITHDRAWN,"TEAM DETROIT, LLC",COMPUTER AND INFORMATION SYSTEMS MANAGERS,TECHNOLOGY DIRECTOR,Y,134576,2016,"DEARBORN, MICHIGAN",-83.1763145,42.3222599
DENIED,"CENTRAL GROCERS, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,DIRECTOR OF INFORMATION TECHNOLOGY,Y,149094,2016,"JOLIET, ILLINOIS",-88.0817251,41.525031
DENIED,"GENOA, A QOL HEALTHCARE COMPANY, LLC",COMPUTER AND INFORMATION SYSTEMS MANAGERS,"VP, TECHNOLOGY",Y,145834,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
DENIED,SYSTEM SOFT TECHNOLOGIES LLC,COMPUTER AND INFORMATION SYSTEMS MANAGERS,TECHNICAL PROJECT MANAGER,Y,78125,2016,"NORTHBROOK, ILLINOIS",-87.8289548,42.1275267
DENIED,FUNNEL CLOUD TECHNOLOGIES LLC,COMPUTER AND INFORMATION SYSTEMS MANAGERS,"PRACTICE LEADER, DATA ANALYTICS AND SECURITY",Y,178027,2016,"ENGLEWOOD, COLORADO",-104.9877597,39.6477653
DENIED,"MOBITV, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,"VP, ENGINEERING",Y,186618,2016,"EMERYVILLE, CALIFORNIA",-122.2852473,37.831316
DENIED,"MANHATTAN ASSOCIATES, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,"SENIOR MANAGER, TECHNICAL SUPPORT",Y,121357,2016,"ATLANTA, GEORGIA",-84.3879824,33.7489954
DENIED,SIEMENS CORPORATION,COMPUTER AND INFORMATION SYSTEMS MANAGERS,IT SOLUTION ARCHITECT,Y,133598,2016,"ALPHARETTA, GEORGIA",-84.2940899,34.0753762
DENIED,THE SHERWIN-WILLIAMS COMPANY,COMPUTER AND INFORMATION SYSTEMS MANAGERS,"SENIOR MANAGER, ECOMMERCE DEVELOPEMENT",Y,117042,2016,"CLEVELAND, OHIO",-81.6943605,41.49932
DENIED,"VMWARE, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,MANAGER - STRATEGIC OPERATIONS,Y,119766,2016,"PALO ALTO, CALIFORNIA",-122.1430195,37.4418834
DENIED,APPLE INC.,COMPUTER AND INFORMATION SYSTEMS MANAGERS,SW DEVELOP MGR 2,Y,154440,2016,"CUPERTINO, CALIFORNIA",-122.0321823,37.3229978
WITHDRAWN,SYNTEL CONSULTING INC.,COMPUTER AND INFORMATION SYSTEMS MANAGERS,PROJECT MANAGER,N,61797,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
DENIED,"MANHATTAN ASSOCIATES, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,SENIOR SERVICES PROJECT MANAGER,Y,118103,2016,"ATLANTA, GEORGIA",-84.3879824,33.7489954
DENIED,PRINDAS LLC,COMPUTER AND INFORMATION SYSTEMS MANAGERS,INFORMATION SYSTEM MANAGER,N,52000,2016,"VERMILION, OHIO",NA,NA
DENIED,"ROSETTA MARKETING GROUP, LLC",COMPUTER AND INFORMATION SYSTEMS MANAGERS,JAVA/WEBSPHERE TECHNICAL MANAGER,Y,138300,2016,"GEORGETOWN, TEXAS",-97.6779842,30.6332618
DENIED,"EXPEDIA, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,PRINCIPAL PROJECT MANAGER,Y,134919,2016,"BELLEVUE, WASHINGTON",-122.2015159,47.6101497
DENIED,NIIT TECHNOLOGIES LIMITED,COMPUTER AND INFORMATION SYSTEMS MANAGERS,PROJECT MANAGER,Y,91200,2016,"JERSEY CITY, NEW JERSEY",-74.0776417,40.7281575
DENIED,S.U.R. LLC.,COMPUTER AND INFORMATION SYSTEMS MANAGERS,IT DIRECTOR,Y,81952,2016,"MIAMI, FLORIDA",-80.1917902,25.7616798
WITHDRAWN,DIRECTV LLC,COMPUTER AND INFORMATION SYSTEMS MANAGERS,"MANAGER, IT SOFTWARE QA",Y,129700,2016,"EL SEGUNDO, CALIFORNIA",-118.4164652,33.9191799
DENIED,FATECLICK LLC,COMPUTER AND INFORMATION SYSTEMS MANAGERS,MANAGER,N,48000,2016,"PORTLAND, OREGON",-122.6764816,45.5230622
DENIED,YAHOO! INC.,COMPUTER AND INFORMATION SYSTEMS MANAGERS,"MANAGER, SOFTWARE APPS DEV ENGINEERING",Y,129200,2016,"SUNNYVALE, CALIFORNIA",-122.0363496,37.36883
DENIED,DELL MARKETING L.P.,COMPUTER AND INFORMATION SYSTEMS MANAGERS,PORTFOLIO MANAGER II,Y,88935,2016,"PLANO, TEXAS",-96.6988856,33.0198431
WITHDRAWN,"NIMBL, LLC",COMPUTER AND INFORMATION SYSTEMS MANAGERS,SAP APPLICATIONS MANAGER,Y,128690,2016,"DENVER, COLORADO",-104.990251,39.7392358
DENIED,BALLY GAMING INC.,COMPUTER AND INFORMATION SYSTEMS MANAGERS,SOFTWARE DEVELOPMENT MANAGER,Y,101379,2016,"LAS VEGAS, NEVADA",-115.1398296,36.1699412
WITHDRAWN,"RADIAN GUARANTY, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,SVP CHIEF TECHNOLOGY OFFICER,Y,177986,2016,"PHILADELPHIA, PENNSYLVANIA",-75.1652215,39.9525839
WITHDRAWN,YAHOO! INC.,COMPUTER AND INFORMATION SYSTEMS MANAGERS,"SR. SUPERVISOR, MOBILE DEVELOPMENT ENGINEERING",Y,138133,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
WITHDRAWN,AGEATIA TECHNOLOGY CONSULTANCY SERVICES INC,COMPUTER AND INFORMATION SYSTEMS MANAGERS,INFORMATION SERVICES SPECIALIST,Y,78125,2016,"SCHAUMBURG, ILLINOIS",-88.0834059,42.0333607
WITHDRAWN,VIRTUSA CORPORATION,COMPUTER AND INFORMATION SYSTEMS MANAGERS,SENIOR CONSULTANT - BUSINESS CONSULTING,Y,106746,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
DENIED,1-800-PUBLICRELATIONS,COMPUTER AND INFORMATION SYSTEMS MANAGERS,"INFORMATION SYSTEM, CLIENT ADMIN MANAGER",Y,106746,2016,"NEW YORK CITY, NEW YORK",-74.0059413,40.7127837
DENIED,"TRI VENTURES, INC. D/B/A AQUENT LLC",COMPUTER AND INFORMATION SYSTEMS MANAGERS,PRODUCT MANAGER,Y,106745.6,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
DENIED,"BLOSSOM SOLUTIONS, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,IT PROJECTS MANAGER / PROGRAMS ANALYST,Y,95784,2016,"ELLICOTT CITY, MARYLAND",-76.7983067,39.2673283
DENIED,"CECROPIA SOLUTIONS, LLC",COMPUTER AND INFORMATION SYSTEMS MANAGERS,COMPUTER AND INFORMATION SYSTEMS MANAGER,Y,128294.4,2016,"SEATTLE, WASHINGTON",-122.3320708,47.6062095
DENIED,"THE RECON GROUP, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,COMPUTER AND INFORMATION SYSTEMS MANAGER,Y,160888,2016,"AVENTURA, FLORIDA",-80.1392121,25.9564812
DENIED,"TRUE SOFTWARE, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,DIRECTTOR BUSINESS SYSTEMS,Y,106163,2016,"SUNNYVALE, CALIFORNIA",-122.0363496,37.36883
CERTIFIED,"HEALTHCARE PARTNERS, LLC",COMPUTER AND INFORMATION SYSTEMS MANAGERS,WEB SYSTEMS MANAGER - INFORMATION SYSTEMS,Y,95659.2,2016,"EL SEGUNDO, CALIFORNIA",-118.4164652,33.9191799
DENIED,AZURIT USA CORP,COMPUTER AND INFORMATION SYSTEMS MANAGERS,INFORMATION SYSTEMS DIRECTOR - FUTURE WORKSPACE SOLUTIONS,Y,115648,2016,"CHARLOTTE, NORTH CAROLINA",-80.8431267,35.2270869
DENIED,XEROS INC.,COMPUTER AND INFORMATION SYSTEMS MANAGERS,"VICE PRESIDENT, SOFTWARE DEVELOPMENT",Y,152318,2016,"MANCHESTER, NEW HAMPSHIRE",-71.4547891,42.9956397
DENIED,AZURIT USA CORP,COMPUTER AND INFORMATION SYSTEMS MANAGERS,INFORMATION SYSTEMS DIRECTOR - FUTURE WORKSPACE SOLUTIONS,Y,115648,2016,"CHARLOTTE, NORTH CAROLINA",-80.8431267,35.2270869
DENIED,"TRUE SOFTWARE, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,DIRECTOR BUSINESS SYSTEMS,Y,124758,2016,"SUNNYVALE, CALIFORNIA",-122.0363496,37.36883
WITHDRAWN,THE KRAFT HEINZ COMPANY,COMPUTER AND INFORMATION SYSTEMS MANAGERS,MANAGER IT - SUPPLY PLANING GLOBAL,Y,103875,2016,"WARRENDALE, PENNSYLVANIA",-80.0794925,40.6532076
DENIED,"CECROPIA SOLUTIONS, LLC",COMPUTER AND INFORMATION SYSTEMS MANAGERS,COMPUTER AND INFORMATION SYSTEM MANAGER,Y,128294.4,2016,"SEATTLE, WASHINGTON",-122.3320708,47.6062095
WITHDRAWN,VIRTUSA CORPORATION,COMPUTER AND INFORMATION SYSTEMS MANAGERS,MANAGER - DELIVERY,Y,104915,2016,"PARSIPPANY, NEW JERSEY",-74.4173877,40.8652865
DENIED,"SMART METALS RECYCLING, LLC",COMPUTER AND INFORMATION SYSTEMS MANAGERS,CHIEF TECHNOLOGY OFFICER,Y,81598,2016,"STATESVILLE, NORTH CAROLINA",-80.8872959,35.7826363
WITHDRAWN,"AVITA TECHNOLOGIES, LLC",COMPUTER AND INFORMATION SYSTEMS MANAGERS,MANAGING CONSULTANT,N,63419,2016,"CALHOUN, GEORGIA",-84.9510542,34.502587
CERTIFIED,LOGISOFT TECHNOLOGIES INC.,COMPUTER AND INFORMATION SYSTEMS MANAGERS,INFORMATION SYSTEMS MANAGER,Y,103813,2016,"SOUTH PLAINFIELD, NEW JERSEY",-74.4115401,40.5792701
WITHDRAWN,"LUCID TECHNOLOGIES,LLC",COMPUTER AND INFORMATION SYSTEMS MANAGERS,PROJECT MANAGER,Y,87755,2016,"WEST WINDSOR, NEW JERSEY",-74.618634,40.2983262
CERTIFIED,CUMMINS INC.,COMPUTER AND INFORMATION SYSTEMS MANAGERS,FUNCTIONAL EXCELLENCE MANAGER - GENERAL MANAGEMENT,Y,92768,2016,"COLUMBUS, INDIANA",-85.9213796,39.2014404
DENIED,XAPTUM CORPORATION,COMPUTER AND INFORMATION SYSTEMS MANAGERS,"VP, ENGINEERING",Y,78125,2016,"CHICAGO, ILLINOIS",-87.6297982,41.8781136
DENIED,"EXPEDIA, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,"SENIOR MANAGER, BUSINESS INTELLIGENCE",Y,188151,2016,"BELLEVUE, WASHINGTON",-122.2015159,47.6101497
DENIED,"ZOETIS, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,"MANAGER, ERP PRODUCT COSTING/CONTROLLING",Y,97700,2016,"FLORHAM PARK, NEW JERSEY",-74.3882072,40.787878
DENIED,"EXPEDIA, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,ENGINEERING MANAGER,Y,104952,2016,"BELLEVUE, WASHINGTON",-122.2015159,47.6101497
DENIED,PTC INC.,COMPUTER AND INFORMATION SYSTEMS MANAGERS,SYSTEMS ENGINEERING MANAGER,Y,113880,2016,"PLAINVILLE, MASSACHUSETTS",NA,NA
WITHDRAWN,CAPGEMINI FINANCIAL SERVICES USA INC.,COMPUTER AND INFORMATION SYSTEMS MANAGERS,MANAGER,Y,101774,2016,"ROSEMONT, ILLINOIS",-87.8721602,41.9867507
DENIED,DELOITTE CONSULTING LLP,COMPUTER AND INFORMATION SYSTEMS MANAGERS,SOLUTION MANAGER,Y,89003,2016,"LAKE MARY, FLORIDA",-81.3178446,28.7588833
DENIED,"TERRALOGIC SOLUTIONS, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,QA MANAGER,Y,259496640,2016,"SAN JOSE, CALIFORNIA",-121.8863286,37.3382082
DENIED,SALESFORCE.COM INC.,COMPUTER AND INFORMATION SYSTEMS MANAGERS,"MANAGER, SOFTWARE ENGINEERING",Y,152693,2016,"BELLEVUE, WASHINGTON",-122.2015159,47.6101497
DENIED,IMKOL ENGINEER INC,COMPUTER AND INFORMATION SYSTEMS MANAGERS,SR ENTERPRISE ARCHITECT,Y,250000,2016,"CORTE MADERA, CALIFORNIA",-122.5274755,37.9254806
CERTIFIED,DELOITTE CONSULTING LLP,COMPUTER AND INFORMATION SYSTEMS MANAGERS,MANAGER,Y,97198,2016,"HOUSTON, TEXAS",-95.3698028,29.7604267
DENIED,DELOITTE CONSULTING LLP,COMPUTER AND INFORMATION SYSTEMS MANAGERS,SENIOR CONSULTANT,Y,96678,2016,"DALLAS, TEXAS",-96.7969879,32.7766642
DENIED,SEARS HOLDINGS MANAGEMENT CORPORATION,COMPUTER AND INFORMATION SYSTEMS MANAGERS,"SENIOR MANAGER, SOFTWARE ENGINEERING",Y,183307,2016,"SUITE 170, CALIFORNIA",NA,NA
DENIED,EVERGREEN HEALTH COOPERATIVE INC,COMPUTER AND INFORMATION SYSTEMS MANAGERS,"DIRECTOR, INFORMATION TECHNOLOGY",Y,85240,2016,"BALTIMORE, MARYLAND",-76.6121893,39.2903848
DENIED,IMKOL ENGINEER INC,COMPUTER AND INFORMATION SYSTEMS MANAGERS,CEO,Y,250000,2016,"CORTE MADERA, CALIFORNIA",-122.5274755,37.9254806
DENIED,MCFADYEN CONSULTING GROUP INC.,COMPUTER AND INFORMATION SYSTEMS MANAGERS,TECHNICAL MANAGER,Y,133099,2016,"VIENNA, VIRGINIA",-77.2652604,38.9012225
DENIED,ADIENT US LLC,COMPUTER AND INFORMATION SYSTEMS MANAGERS,IT MANAGER - APPLICATION PERFORMANCE MONITORING,Y,109512,2016,"HOLLAND, MICHIGAN",-86.1089301,42.7875235
DENIED,1715 NORTHSIDE DR. INC,COMPUTER AND INFORMATION SYSTEMS MANAGERS,PROJECT MANAGER,Y,91665.6,2016,"ATLANTA, GEORGIA",-84.3879824,33.7489954
DENIED,IMPERIAL PACIFIC INTERNATIONAL CNMI,COMPUTER AND INFORMATION SYSTEMS MANAGERS,"SENIOR VICE PRESIDENT, INFORMATION TECHNOLOGY",Y,187200,2016,"SAIPAN, NA",145.7297891,15.1515153
DENIED,PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,COMPUTER AND INFORMATION SYSTEMS MANAGERS,ADVISORY SENIOR ASSOCIATE,Y,138133,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
DENIED,BLUE CROSS BLUE SHIELD OF MICHIGAN (BCBSM),COMPUTER AND INFORMATION SYSTEMS MANAGERS,IT MANAGER,Y,110386,2016,"DETROIT, MICHIGAN",-83.0457538,42.331427
DENIED,DELOITTE & TOUCHE LLP,COMPUTER AND INFORMATION SYSTEMS MANAGERS,ADVISORY SENIOR MANAGER,Y,143853,2016,"PITTSBURGH, PENNSYLVANIA",-79.9958864,40.4406248
DENIED,RHEEM MANUFACTURING COMPANY,COMPUTER AND INFORMATION SYSTEMS MANAGERS,LEAD ARCHITECT,Y,134206,2016,"ATLANTA, GEORGIA",-84.3879824,33.7489954
DENIED,"A2Z DEVELOPMENT CENTER, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,TECHNICAL PROGRAM MANAGER,Y,154440,2016,"SUNNYVALE, CALIFORNIA",-122.0363496,37.36883
DENIED,NORTHERN MARIANAS COLLEGE,COMPUTER AND INFORMATION SYSTEMS MANAGERS,COMPUTER AND INFORMATION SYSTEMS MANAGERS,N,41787.2,2016,"SAIPAN, NA",145.7297891,15.1515153
DENIED,YAHOO! INC.,COMPUTER AND INFORMATION SYSTEMS MANAGERS,"SR. MANAGER, NETWORK ENGINEER",Y,161050,2016,"SUNNYVALE, CALIFORNIA",-122.0363496,37.36883
DENIED,"APPLIED RESEARCH WORKS, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,VP ENGINEERING,Y,158558,2016,"PALO ALTO, CALIFORNIA",-122.1430195,37.4418834
DENIED,"HYLAND SOFTWARE, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,ASSOCIATE PROJECT MANAGER,N,51410,2016,"WESTLAKE, OHIO",-81.9179173,41.4553232
DENIED,"CISCO SYSTEMS, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,TECHNICAL SUPPORT MANAGER,Y,128003,2016,"SAN JOSE, CALIFORNIA",-121.8863286,37.3382082
DENIED,"AMERIPRISE FINANCIAL, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,"DIRECTOR, ENTERPRISE ARCHITECTURE-IDENTIFY & ACCESS MANAGER",Y,136552,2016,"MINNEAPOLIS, MINNESOTA",-93.2650108,44.977753
DENIED,"TWINTECH INDUSTRY, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,MIS MANAGER,Y,103563,2016,"CERRITOS, CALIFORNIA",-118.0647871,33.8583483
DENIED,JOETEN DEVELOPMENT INC.,COMPUTER AND INFORMATION SYSTEMS MANAGERS,SENIOR MIS MANAGER,N,33342.4,2016,"SAN JOSE, NA",NA,NA
DENIED,CAPGEMINI AMERICA INC,COMPUTER AND INFORMATION SYSTEMS MANAGERS,SOLUTION ARCHITECT MANAGER 4,Y,209810,2016,"CRANBURY, NEW JERSEY",-74.511172,40.3025907
DENIED,LONG TERM CARE GROUP,COMPUTER AND INFORMATION SYSTEMS MANAGERS,APPLICATION DEVELOPMENT MANAGER,Y,108000,2016,"EDEN PRAIRIE, MINNESOTA",-93.470786,44.8546856
DENIED,DELOITTE & TOUCHE LLP,COMPUTER AND INFORMATION SYSTEMS MANAGERS,ADVISORY SENIOR MANAGER,Y,137200,2016,"SEATTLE, WASHINGTON",-122.3320708,47.6062095
DENIED,"HIRED, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,ENGINEERING MANAGER,Y,153608,2016,"SAN FRANCISCO, CALIFORNIA",-122.4194155,37.7749295
DENIED,"A10 NETWORKS, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,"MANAGER, TECHNICAL SUPPORT",Y,108213,2016,"SAN JOSE, CALIFORNIA",-121.8863286,37.3382082
DENIED,"OPTUM SERVICES, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,"MANAGER, SOFTWARE ENGINEERING",Y,115700,2016,"HARTFORD, CONNECTICUT",-72.6850932,41.7637111
DENIED,DELOITTE & TOUCHE LLP,COMPUTER AND INFORMATION SYSTEMS MANAGERS,ERS SENIOR MANAGER,Y,148700,2016,"LOS ANGELES, CALIFORNIA",-118.2436849,34.0522342
DENIED,BLUE SHIELD OF CALIFORNIA,COMPUTER AND INFORMATION SYSTEMS MANAGERS,"TECHNICAL LEAD: APPLICATION SUPPORT, TRIZETTO FACETS APPS",Y,126600,2016,"SAN FRANCISCO, CALIFORNIA",-122.4194155,37.7749295
DENIED,NEURAFLASH LLC,COMPUTER AND INFORMATION SYSTEMS MANAGERS,DIRECTOR OF DEVELOPMENT AND IMPLEMENTATION,Y,174013,2016,"BOSTON, MASSACHUSETTS",-71.0588801,42.3600825
DENIED,1715 NORTHSIDE DR. INC,COMPUTER AND INFORMATION SYSTEMS MANAGERS,PROJECT MANAGER,Y,91665.6,2016,"ATLANTA, GEORGIA",-84.3879824,33.7489954
WITHDRAWN,"ESPN TECHNOLOGY SERVICES, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,PROJECT - SR. MANAGER CONSUMER DATA MANAGEMENT,Y,113200,2016,"BRISTOL, CONNECTICUT",-72.9492703,41.6717648
DENIED,"NBCUNIVERSAL MEDIA, LLC",COMPUTER AND INFORMATION SYSTEMS MANAGERS,SENIOR DIRECTOR OF TECHNOLOGY,Y,209810,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
DENIED,PROXIMA CONSULTING LLC.,COMPUTER AND INFORMATION SYSTEMS MANAGERS,QA MANAGER,Y,143749,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
DENIED,"ORACLE AMERICA, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,CONSULTING PROJECT DIRECTOR,Y,128398,2016,"NASHVILLE, TENNESSEE",-86.7816016,36.1626638
DENIED,"HARVEST SOFTWARE SOLUTIONS, LLC",COMPUTER AND INFORMATION SYSTEMS MANAGERS,PROJECT MANAGER,Y,90688,2016,"JOHNS CREEK, GEORGIA",-84.198579,34.0289259
DENIED,MISSIONSTAFF LLC,COMPUTER AND INFORMATION SYSTEMS MANAGERS,INFRASTRUCTURE PROJECT MANAGER,Y,177985.6,2016,"PHILADELPHIA, PENNSYLVANIA",-75.1652215,39.9525839
DENIED,DIGITAL INSTINCT LLC,COMPUTER AND INFORMATION SYSTEMS MANAGERS,"MANAGER, SUPPORT SERVICES",Y,101379,2016,"LAS VEGAS, NEVADA",-115.1398296,36.1699412
WITHDRAWN,"DET NORSKE VERITAS (U.S.A.), INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,"PROJECT MANAGER, SOFTWARE IMPLEMENTATION",Y,118206,2016,"MECHANICSBURG, PENNSYLVANIA",-77.0085876,40.2142565
WITHDRAWN,"GL NOBLE DENTON, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,"PROJECT MANAGER, SOFTWARE IMPLEMENTATION",Y,118206,2016,"MECHANICSBURG, PENNSYLVANIA",-77.0085876,40.2142565
DENIED,BLISS.AI INC,COMPUTER AND INFORMATION SYSTEMS MANAGERS,HEAD OF PRODUCT DEVELOPMENT,Y,118414,2016,"BERKELEY, CALIFORNIA",-122.272747,37.8715926
DENIED,YB ANALYTICS TECHNOLOGIES LLC,COMPUTER AND INFORMATION SYSTEMS MANAGERS,IT SERVICES MANAGEMENT CONSULTANT,Y,178027,2016,"AURORA, COLORADO",-104.8319195,39.7294319
DENIED,INVESTORSIGNALS,COMPUTER AND INFORMATION SYSTEMS MANAGERS,COMPUTER AND INFORMATION SYSTEMS MANAGERS,Y,114537,2016,"LECANTO, FLORIDA",NA,NA
DENIED,INVESTORSIGNALS,COMPUTER AND INFORMATION SYSTEMS MANAGERS,COMPUTER AND INFORMATION SYSTEMS MANAGER,Y,124010,2016,"LECANTO, FLORIDA",NA,NA
DENIED,INVESTORSIGNALS,COMPUTER AND INFORMATION SYSTEMS MANAGERS,COMPUTER AND INFORMATION SYSTEMS MANAGER,Y,124010,2016,"LECANTO, FLORIDA",NA,NA
DENIED,BARRY J HINDE,COMPUTER AND INFORMATION SYSTEMS MANAGERS,COMPUER AND INFORMATION SYSTEMS MANAGER,Y,124010,2016,"LECANTO, FLORIDA",NA,NA
